X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,Y
"5,96Е-03","0,00Е+00","2,10Е-01","0,00Е+00","2,45Е-01","4,64Е-01","6,71Е-01","2,31Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,53Е-01","2,74Е-01","3,56Е-05","0,00Е+00","1,26Е-03","0,00Е+00","1,46Е-03","2,77Е-03","4,01Е-03","1,38Е-03","1,82Е-03","1,37Е-03","3,05Е-03","5,69Е-03","1,63Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,43Е-02","0,00Е+00","5,15Е-02","9,76Е-02","1,41Е-01","4,86Е-02","6,40Е-02","4,82Е-02","1,07Е-01","2,01Е-01","5,76Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","6,00Е-02","1,14Е-01","1,64Е-01","5,66Е-02","7,45Е-02","5,61Е-02","1,25Е-01","2,33Е-01","6,70Е-02","2,15Е-01","3,11Е-01","1,07Е-01","1,41Е-01","1,06Е-01","2,37Е-01","4,42Е-01","1,27Е-01","4,51Е-01","1,55Е-01","2,04Е-01","1,54Е-01","3,43Е-01","6,40Е-01","1,84Е-01","5,34Е-02","7,03Е-02","5,29Е-02","1,18Е-01","2,20Е-01","6,33Е-02","9,26Е-02","6,97Е-02","1,55Е-01","2,90Е-01","8,33Е-02","5,24Е-02","1,17Е-01","2,18Е-01","6,27Е-02","2,61Е-01","4,87Е-01","1,40Е-01","9,09Е-01","2,61Е-01","7,49Е-02","2,43Е+01"
"5,13Е-03","0,00Е+00","2,10Е-01","0,00Е+00","2,45Е-01","7,38Е-01","7,62Е-01","2,31Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,48Е-01","9,71Е-02","2,63Е-05","0,00Е+00","1,08Е-03","0,00Е+00","1,26Е-03","3,79Е-03","3,91Е-03","1,19Е-03","1,56Е-03","1,18Е-03","2,62Е-03","4,86Е-03","4,99Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,43Е-02","0,00Е+00","5,15Е-02","1,55Е-01","1,60Е-01","4,86Е-02","6,40Е-02","4,82Е-02","1,07Е-01","1,99Е-01","2,04Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","6,00Е-02","1,81Е-01","1,87Е-01","5,66Е-02","7,45Е-02","5,61Е-02","1,25Е-01","2,32Е-01","2,38Е-02","5,44Е-01","5,62Е-01","1,71Е-01","2,25Е-01","1,69Е-01","3,77Е-01","6,99Е-01","7,17Е-02","5,81Е-01","1,76Е-01","2,32Е-01","1,75Е-01","3,89Е-01","7,22Е-01","7,40Е-02","5,34Е-02","7,03Е-02","5,29Е-02","1,18Е-01","2,19Е-01","2,25Е-02","9,26Е-02","6,97Е-02","1,55Е-01","2,88Е-01","2,96Е-02","5,24Е-02","1,17Е-01","2,17Е-01","2,22Е-02","2,61Е-01","4,84Е-01","4,96Е-02","8,98Е-01","9,20Е-02","9,43Е-03","3,17Е+01"
"6,40Е-03","0,00Е+00","2,10Е-01","0,00Е+00","2,51Е-01","9,15Е-01","7,25Е-01","2,46Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,72Е-01","2,04Е-02","4,09Е-05","0,00Е+00","1,35Е-03","0,00Е+00","1,61Е-03","5,85Е-03","4,64Е-03","1,58Е-03","1,95Е-03","1,46Е-03","3,27Е-03","6,22Е-03","1,31Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,43Е-02","0,00Е+00","5,28Е-02","1,93Е-01","1,53Е-01","5,18Е-02","6,40Е-02","4,82Е-02","1,07Е-01","2,05Е-01","4,30Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","6,30Е-02","2,30Е-01","1,82Е-01","6,18Е-02","7,64Е-02","5,75Е-02","1,28Е-01","2,44Е-01","5,13Е-03","8,37Е-01","6,63Е-01","2,25Е-01","2,79Е-01","2,10Е-01","4,67Е-01","8,90Е-01","1,87Е-02","5,26Е-01","1,79Е-01","2,21Е-01","1,66Е-01","3,70Е-01","7,05Е-01","1,48Е-02","6,07Е-02","7,50Е-02","5,64Е-02","1,26Е-01","2,39Е-01","5,03Е-03","9,26Е-02","6,97Е-02","1,55Е-01","2,96Е-01","6,21Е-03","5,24Е-02","1,17Е-01","2,23Е-01","4,68Е-03","2,61Е-01","4,96Е-01","1,04Е-02","9,45Е-01","1,99Е-02","4,17Е-04","4,17Е+01"
"3,65Е-03","0,00Е+00","2,10Е-01","0,00Е+00","2,51Е-01","8,98Е-01","6,95Е-01","2,29Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,55Е-01","6,13Е-02","1,34Е-05","0,00Е+00","7,69Е-04","0,00Е+00","9,17Е-04","3,28Е-03","2,54Е-03","8,38Е-04","1,11Е-03","8,37Е-04","1,87Е-03","3,49Е-03","2,24Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,43Е-02","0,00Е+00","5,28Е-02","1,89Е-01","1,46Е-01","4,83Е-02","6,40Е-02","4,82Е-02","1,07Е-01","2,01Е-01","1,29Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","6,30Е-02","2,25Е-01","1,75Е-01","5,76Е-02","7,64Е-02","5,75Е-02","1,28Е-01","2,40Е-01","1,54Е-02","8,06Е-01","6,24Е-01","2,06Е-01","2,73Е-01","2,06Е-01","4,58Е-01","8,57Е-01","5,50Е-02","4,83Е-01","1,59Е-01","2,12Е-01","1,59Е-01","3,55Е-01","6,64Е-01","4,26Е-02","5,26Е-02","6,98Е-02","5,25Е-02","1,17Е-01","2,19Е-01","1,41Е-02","9,26Е-02","6,97Е-02","1,55Е-01","2,91Е-01","1,86Е-02","5,24Е-02","1,17Е-01","2,19Е-01","1,40Е-02","2,61Е-01","4,88Е-01","3,13Е-02","9,12Е-01","5,85Е-02","3,75Е-03","4,83Е+01"
"4,96Е-03","0,00Е+00","2,10Е-01","1,00Е+00","2,51Е-01","6,06Е-01","6,55Е-01","2,29Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,07Е-01","1,74Е-01","2,46Е-05","0,00Е+00","1,04Е-03","4,96Е-03","1,25Е-03","3,01Е-03","3,25Е-03","1,14Е-03","1,51Е-03","1,14Е-03","2,53Е-03","4,50Е-03","8,66Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,43Е-02","2,10Е-01","5,28Е-02","1,28Е-01","1,38Е-01","4,83Е-02","6,40Е-02","4,82Е-02","1,07Е-01","1,91Е-01","3,67Е-02","1,00Е+00","2,51Е-01","6,06Е-01","6,55Е-01","2,29Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,07Е-01","1,74Е-01","6,30Е-02","1,52Е-01","1,64Е-01","5,76Е-02","7,64Е-02","5,75Е-02","1,28Е-01","2,28Е-01","4,38Е-02","3,68Е-01","3,97Е-01","1,39Е-01","1,85Е-01","1,39Е-01","3,10Е-01","5,50Е-01","1,06Е-01","4,29Е-01","1,50Е-01","1,99Е-01","1,50Е-01","3,34Е-01","5,94Е-01","1,14Е-01","5,26Е-02","6,98Е-02","5,25Е-02","1,17Е-01","2,08Е-01","4,00Е-02","9,26Е-02","6,97Е-02","1,55Е-01","2,76Е-01","5,31Е-02","5,24Е-02","1,17Е-01","2,08Е-01","3,99Е-02","2,61Е-01","4,63Е-01","8,91Е-02","8,23Е-01","1,58Е-01","3,04Е-02","2,90Е+01"
"3,64Е-03","0,00Е+00","2,10Е-01","0,00Е+00","2,51Е-01","4,84Е-01","6,04Е-01","2,29Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,49Е-01","2,52Е-01","1,33Е-05","0,00Е+00","7,67Е-04","0,00Е+00","9,15Е-04","1,76Е-03","2,20Е-03","8,36Е-04","1,11Е-03","8,34Е-04","1,86Е-03","3,46Е-03","9,20Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,43Е-02","0,00Е+00","5,28Е-02","1,02Е-01","1,27Е-01","4,83Е-02","6,40Е-02","4,82Е-02","1,07Е-01","2,00Е-01","5,31Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","6,30Е-02","1,21Е-01","1,51Е-01","5,76Е-02","7,64Е-02","5,75Е-02","1,28Е-01","2,38Е-01","6,34Е-02","2,34Е-01","2,92Е-01","1,11Е-01","1,47Е-01","1,11Е-01","2,47Е-01","4,59Е-01","1,22Е-01","3,64Е-01","1,38Е-01","1,84Е-01","1,38Е-01","3,08Е-01","5,73Е-01","1,52Е-01","5,26Е-02","6,98Е-02","5,25Е-02","1,17Е-01","2,18Е-01","5,79Е-02","9,26Е-02","6,97Е-02","1,55Е-01","2,89Е-01","7,68Е-02","5,24Е-02","1,17Е-01","2,17Е-01","5,78Е-02","2,61Е-01","4,85Е-01","1,29Е-01","9,01Е-01","2,40Е-01","6,37Е-02","2,40Е+01"
"5,78Е-03","0,00Е+00","2,10Е-01","1,00Е+00","2,51Е-01","5,88Е-01","7,58Е-01","2,74Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,79Е-01","2,16Е-01","3,34Е-05","0,00Е+00","1,22Е-03","5,78Е-03","1,45Е-03","3,40Е-03","4,38Е-03","1,59Е-03","1,76Е-03","1,32Е-03","2,95Е-03","5,66Е-03","1,25Е-03","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,43Е-02","2,10Е-01","5,28Е-02","1,24Е-01","1,59Е-01","5,78Е-02","6,40Е-02","4,82Е-02","1,07Е-01","2,06Е-01","4,53Е-02","1,00Е+00","2,51Е-01","5,88Е-01","7,58Е-01","2,74Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,79Е-01","2,16Е-01","6,30Е-02","1,48Е-01","1,90Е-01","6,89Е-02","7,64Е-02","5,75Е-02","1,28Е-01","2,46Е-01","5,41Е-02","3,46Е-01","4,46Е-01","1,61Е-01","1,79Е-01","1,35Е-01","3,00Е-01","5,76Е-01","1,27Е-01","5,75Е-01","2,08Е-01","2,31Е-01","1,74Е-01","3,87Е-01","7,42Е-01","1,63Е-01","7,53Е-02","8,35Е-02","6,29Е-02","1,40Е-01","2,69Е-01","5,92Е-02","9,26Е-02","6,97Е-02","1,55Е-01","2,98Е-01","6,56Е-02","5,24Е-02","1,17Е-01","2,24Е-01","4,94Е-02","2,61Е-01","5,00Е-01","1,10Е-01","9,58Е-01","2,11Е-01","4,64Е-02","2,51Е+01"
"5,68Е-03","0,00Е+00","2,10Е-01","0,00Е+00","2,51Е-01","7,28Е-01","7,08Е-01","2,74Е-01","3,04Е-01","2,29Е-01","5,11Е-01","9,83Е-01","8,28Е-02","3,23Е-05","0,00Е+00","1,20Е-03","0,00Е+00","1,43Е-03","4,13Е-03","4,02Е-03","1,56Е-03","1,73Е-03","1,30Е-03","2,90Е-03","5,58Е-03","4,70Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,43Е-02","0,00Е+00","5,28Е-02","1,53Е-01","1,49Е-01","5,78Е-02","6,40Е-02","4,82Е-02","1,07Е-01","2,07Е-01","1,74Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","6,30Е-02","1,83Е-01","1,78Е-01","6,89Е-02","7,64Е-02","5,75Е-02","1,28Е-01","2,47Е-01","2,08Е-02","5,29Е-01","5,15Е-01","2,00Е-01","2,21Е-01","1,67Е-01","3,72Е-01","7,15Е-01","6,02Е-02","5,01Е-01","1,94Е-01","2,15Е-01","1,62Е-01","3,61Е-01","6,95Е-01","5,86Е-02","7,53Е-02","8,35Е-02","6,29Е-02","1,40Е-01","2,70Е-01","2,27Е-02","9,26Е-02","6,97Е-02","1,55Е-01","2,99Е-01","2,52Е-02","5,24Е-02","1,17Е-01","2,25Е-01","1,90Е-02","2,61Е-01","5,02Е-01","4,23Е-02","9,66Е-01","8,14Е-02","6,85Е-03","3,15Е+01"
"8,56Е-04","3,00Е-01","1,64Е-01","0,00Е+00","8,85Е-02","5,59Е-01","1,61Е-01","4,60Е-01","2,17Е-01","2,16Е-01","4,26Е-01","9,56Е-01","1,28Е-01","7,32Е-07","2,57Е-04","1,40Е-04","0,00Е+00","7,57Е-05","4,79Е-04","1,37Е-04","3,94Е-04","1,86Е-04","1,85Е-04","3,64Е-04","8,18Е-04","1,09Е-04","9,00Е-02","4,92Е-02","0,00Е+00","2,65Е-02","1,68Е-01","4,82Е-02","1,38Е-01","6,52Е-02","6,47Е-02","1,28Е-01","2,87Е-01","3,83Е-02","2,68Е-02","0,00Е+00","1,45Е-02","9,17Е-02","2,63Е-02","7,54Е-02","3,56Е-02","3,53Е-02","6,97Е-02","1,57Е-01","2,09Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,83Е-03","4,95Е-02","1,42Е-02","4,07Е-02","1,92Е-02","1,91Е-02","3,76Е-02","8,46Е-02","1,13Е-02","3,13Е-01","8,99Е-02","2,57Е-01","1,22Е-01","1,21Е-01","2,38Е-01","5,35Е-01","7,15Е-02","2,58Е-02","7,39Е-02","3,49Е-02","3,46Е-02","6,84Е-02","1,54Е-01","2,05Е-02","2,12Е-01","1,00Е-01","9,92Е-02","1,96Е-01","4,40Е-01","5,88Е-02","4,73Е-02","4,69Е-02","9,25Е-02","2,08Е-01","2,78Е-02","4,65Е-02","9,18Е-02","2,06Е-01","2,76Е-02","1,81Е-01","4,07Е-01","5,44Е-02","9,14Е-01","1,22Е-01","1,63Е-02","2,37Е+01"
"9,69Е-04","3,00Е-01","1,64Е-01","0,00Е+00","8,85Е-02","5,83Е-01","4,05Е-01","4,60Е-01","2,17Е-01","2,16Е-01","4,26Е-01","9,67Е-01","1,56Е-01","9,39Е-07","2,91Е-04","1,59Е-04","0,00Е+00","8,57Е-05","5,65Е-04","3,92Е-04","4,46Е-04","2,11Е-04","2,09Е-04","4,12Е-04","9,37Е-04","1,51Е-04","9,00Е-02","4,92Е-02","0,00Е+00","2,65Е-02","1,75Е-01","1,21Е-01","1,38Е-01","6,52Е-02","6,47Е-02","1,28Е-01","2,90Е-01","4,67Е-02","2,68Е-02","0,00Е+00","1,45Е-02","9,56Е-02","6,63Е-02","7,54Е-02","3,56Е-02","3,53Е-02","6,97Е-02","1,58Е-01","2,55Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,83Е-03","5,16Е-02","3,58Е-02","4,07Е-02","1,92Е-02","1,91Е-02","3,76Е-02","8,56Е-02","1,38Е-02","3,40Е-01","2,36Е-01","2,68Е-01","1,27Е-01","1,26Е-01","2,48Е-01","5,64Е-01","9,08Е-02","1,64Е-01","1,86Е-01","8,80Е-02","8,73Е-02","1,72Е-01","3,91Е-01","6,30Е-02","2,12Е-01","1,00Е-01","9,92Е-02","1,96Е-01","4,45Е-01","7,16Е-02","4,73Е-02","4,69Е-02","9,25Е-02","2,10Е-01","3,38Е-02","4,65Е-02","9,18Е-02","2,09Е-01","3,36Е-02","1,81Е-01","4,11Е-01","6,62Е-02","9,35Е-01","1,50Е-01","2,42Е-02","2,33Е+01"
"1,20Е-03","3,00Е-01","1,64Е-01","0,00Е+00","8,85Е-02","6,39Е-01","5,29Е-01","4,73Е-01","2,17Е-01","2,16Е-01","4,26Е-01","9,86Е-01","2,66Е-01","1,45Е-06","3,61Е-04","1,97Е-04","0,00Е+00","1,06Е-04","7,69Е-04","6,36Е-04","5,69Е-04","2,61Е-04","2,59Е-04","5,12Е-04","1,19Е-03","3,20Е-04","9,00Е-02","4,92Е-02","0,00Е+00","2,65Е-02","1,92Е-01","1,59Е-01","1,42Е-01","6,52Е-02","6,47Е-02","1,28Е-01","2,96Е-01","7,99Е-02","2,68Е-02","0,00Е+00","1,45Е-02","1,05Е-01","8,67Е-02","7,76Е-02","3,56Е-02","3,53Е-02","6,97Е-02","1,62Е-01","4,36Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,83Е-03","5,66Е-02","4,68Е-02","4,19Е-02","1,92Е-02","1,91Е-02","3,76Е-02","8,72Е-02","2,36Е-02","4,09Е-01","3,38Е-01","3,03Е-01","1,39Е-01","1,38Е-01","2,72Е-01","6,30Е-01","1,70Е-01","2,80Е-01","2,51Е-01","1,15Е-01","1,14Е-01","2,25Е-01","5,22Е-01","1,41Е-01","2,24Е-01","1,03Е-01","1,02Е-01","2,01Е-01","4,67Е-01","1,26Е-01","4,73Е-02","4,69Е-02","9,25Е-02","2,14Е-01","5,79Е-02","4,65Е-02","9,18Е-02","2,13Е-01","5,74Е-02","1,81Е-01","4,19Е-01","1,13Е-01","9,72Е-01","2,62Е-01","7,09Е-02","2,20Е+01"
"1,12Е-03","3,00Е-01","1,64Е-01","0,00Е+00","8,85Е-02","4,86Е-01","6,41Е-01","4,73Е-01","2,17Е-01","2,16Е-01","4,26Е-01","9,94Е-01","2,94Е-01","1,26Е-06","3,37Е-04","1,84Е-04","0,00Е+00","9,92Е-05","5,45Е-04","7,19Е-04","5,31Е-04","2,44Е-04","2,42Е-04","4,77Е-04","1,12Е-03","3,30Е-04","9,00Е-02","4,92Е-02","0,00Е+00","2,65Е-02","1,46Е-01","1,92Е-01","1,42Е-01","6,52Е-02","6,47Е-02","1,28Е-01","2,98Е-01","8,83Е-02","2,68Е-02","0,00Е+00","1,45Е-02","7,96Е-02","1,05Е-01","7,76Е-02","3,56Е-02","3,53Е-02","6,97Е-02","1,63Е-01","4,82Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,83Е-03","4,30Е-02","5,67Е-02","4,19Е-02","1,92Е-02","1,91Е-02","3,76Е-02","8,80Е-02","2,61Е-02","2,36Е-01","3,11Е-01","2,30Е-01","1,06Е-01","1,05Е-01","2,07Е-01","4,83Е-01","1,43Е-01","4,10Е-01","3,03Е-01","1,39Е-01","1,38Е-01","2,73Е-01","6,37Е-01","1,89Е-01","2,24Е-01","1,03Е-01","1,02Е-01","2,01Е-01","4,71Е-01","1,39Е-01","4,73Е-02","4,69Е-02","9,25Е-02","2,16Е-01","6,40Е-02","4,65Е-02","9,18Е-02","2,14Е-01","6,35Е-02","1,81Е-01","4,23Е-01","1,25Е-01","9,89Е-01","2,93Е-01","8,67Е-02","2,01Е+01"
"1,09Е-03","3,00Е-01","1,64Е-01","0,00Е+00","8,85Е-02","5,36Е-01","5,15Е-01","5,37Е-01","2,17Е-01","2,16Е-01","4,26Е-01","9,39Е-01","2,62Е-01","1,18Е-06","3,26Е-04","1,78Е-04","0,00Е+00","9,60Е-05","5,82Е-04","5,59Е-04","5,83Е-04","2,36Е-04","2,34Е-04","4,62Е-04","1,02Е-03","2,84Е-04","9,00Е-02","4,92Е-02","0,00Е+00","2,65Е-02","1,61Е-01","1,54Е-01","1,61Е-01","6,52Е-02","6,47Е-02","1,28Е-01","2,82Е-01","7,86Е-02","2,68Е-02","0,00Е+00","1,45Е-02","8,78Е-02","8,44Е-02","8,80Е-02","3,56Е-02","3,53Е-02","6,97Е-02","1,54Е-01","4,29Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,83Е-03","4,74Е-02","4,56Е-02","4,75Е-02","1,92Е-02","1,91Е-02","3,76Е-02","8,31Е-02","2,32Е-02","2,87Е-01","2,76Е-01","2,88Е-01","1,17Е-01","1,16Е-01","2,28Е-01","5,03Е-01","1,40Е-01","2,65Е-01","2,77Е-01","1,12Е-01","1,11Е-01","2,19Е-01","4,84Е-01","1,35Е-01","2,88Е-01","1,17Е-01","1,16Е-01","2,29Е-01","5,04Е-01","1,41Е-01","4,73Е-02","4,69Е-02","9,25Е-02","2,04Е-01","5,69Е-02","4,65Е-02","9,18Е-02","2,03Е-01","5,65Е-02","1,81Е-01","4,00Е-01","1,11Е-01","8,82Е-01","2,46Е-01","6,86Е-02","2,22Е+01"
"1,36Е-03","3,00Е-01","1,64Е-01","0,00Е+00","8,85Е-02","5,43Е-01","5,05Е-02","5,37Е-01","2,17Е-01","2,16Е-01","4,26Е-01","9,44Е-01","9,55Е-02","1,86Е-06","4,09Е-04","2,23Е-04","0,00Е+00","1,21Е-04","7,40Е-04","6,88Е-05","7,32Е-04","2,96Е-04","2,94Е-04","5,80Е-04","1,29Е-03","1,30Е-04","9,00Е-02","4,92Е-02","0,00Е+00","2,65Е-02","1,63Е-01","1,51Е-02","1,61Е-01","6,52Е-02","6,47Е-02","1,28Е-01","2,83Е-01","2,86Е-02","2,68Е-02","0,00Е+00","1,45Е-02","8,89Е-02","8,27Е-03","8,80Е-02","3,56Е-02","3,53Е-02","6,97Е-02","1,55Е-01","1,56Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,83Е-03","4,80Е-02","4,46Е-03","4,75Е-02","1,92Е-02","1,91Е-02","3,76Е-02","8,35Е-02","8,45Е-03","2,94Е-01","2,74Е-02","2,91Е-01","1,18Е-01","1,17Е-01","2,31Е-01","5,12Е-01","5,18Е-02","2,55Е-03","2,71Е-02","1,10Е-02","1,09Е-02","2,15Е-02","4,76Е-02","4,82Е-03","2,88Е-01","1,17Е-01","1,16Е-01","2,29Е-01","5,07Е-01","5,13Е-02","4,73Е-02","4,69Е-02","9,25Е-02","2,05Е-01","2,08Е-02","4,65Е-02","9,18Е-02","2,04Е-01","2,06Е-02","1,81Е-01","4,02Е-01","4,06Е-02","8,91Е-01","9,01Е-02","9,12Е-03","2,37Е+01"
"2,25Е-03","2,20Е-01","1,98Е-01","0,00Е+00","9,47Е-02","3,89Е-01","7,58Е-01","6,21Е-01","2,61Е-01","2,73Е-01","6,91Е-01","9,38Е-01","2,97Е-01","5,04Е-06","4,94Е-04","4,44Е-04","0,00Е+00","2,13Е-04","8,74Е-04","1,70Е-03","1,39Е-03","5,86Е-04","6,13Е-04","1,55Е-03","2,11Е-03","6,67Е-04","4,84Е-02","4,35Е-02","0,00Е+00","2,08Е-02","8,57Е-02","1,67Е-01","1,37Е-01","5,74Е-02","6,00Е-02","1,52Е-01","2,06Е-01","6,54Е-02","3,92Е-02","0,00Е+00","1,87Е-02","7,71Е-02","1,50Е-01","1,23Е-01","5,16Е-02","5,40Е-02","1,37Е-01","1,86Е-01","5,88Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","8,96Е-03","3,69Е-02","7,17Е-02","5,87Е-02","2,47Е-02","2,58Е-02","6,54Е-02","8,88Е-02","2,81Е-02","1,52Е-01","2,95Е-01","2,42Е-01","1,02Е-01","1,06Е-01","2,69Е-01","3,65Е-01","1,16Е-01","5,75Е-01","4,70Е-01","1,98Е-01","2,07Е-01","5,24Е-01","7,11Е-01","2,25Е-01","3,85Е-01","1,62Е-01","1,69Е-01","4,29Е-01","5,82Е-01","1,84Е-01","6,81Е-02","7,12Е-02","1,80Е-01","2,45Е-01","7,75Е-02","7,45Е-02","1,89Е-01","2,56Е-01","8,11Е-02","4,78Е-01","6,49Е-01","2,06Е-01","8,81Е-01","2,79Е-01","8,83Е-02","1,76Е+01"
"2,08Е-03","2,20Е-01","1,98Е-01","0,00Е+00","9,47Е-02","3,92Е-01","6,93Е-01","6,21Е-01","2,61Е-01","2,73Е-01","6,91Е-01","9,80Е-01","4,62Е-01","4,32Е-06","4,57Е-04","4,12Е-04","0,00Е+00","1,97Е-04","8,14Е-04","1,44Е-03","1,29Е-03","5,42Е-04","5,67Е-04","1,44Е-03","2,04Е-03","9,60Е-04","4,84Е-02","4,35Е-02","0,00Е+00","2,08Е-02","8,62Е-02","1,52Е-01","1,37Е-01","5,74Е-02","6,00Е-02","1,52Е-01","2,16Е-01","1,02Е-01","3,92Е-02","0,00Е+00","1,87Е-02","7,75Е-02","1,37Е-01","1,23Е-01","5,16Е-02","5,40Е-02","1,37Е-01","1,94Е-01","9,14Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","8,96Е-03","3,71Е-02","6,56Е-02","5,87Е-02","2,47Е-02","2,58Е-02","6,54Е-02","9,28Е-02","4,37Е-02","1,53Е-01","2,71Е-01","2,43Е-01","1,02Е-01","1,07Е-01","2,71Е-01","3,84Е-01","1,81Е-01","4,80Е-01","4,30Е-01","1,81Е-01","1,89Е-01","4,79Е-01","6,80Е-01","3,20Е-01","3,85Е-01","1,62Е-01","1,69Е-01","4,29Е-01","6,08Е-01","2,87Е-01","6,81Е-02","7,12Е-02","1,80Е-01","2,56Е-01","1,20Е-01","7,45Е-02","1,89Е-01","2,68Е-01","1,26Е-01","4,78Е-01","6,78Е-01","3,19Е-01","9,61Е-01","4,53Е-01","2,13Е-01","1,85Е+01"
